channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,Trigger,Shutdown
-44441.66015625,-52547.609375,30506.912109375,-134466.125,-48934.67578125,-14277.5791015625,-36844.48046875,-24673.64453125,1.0,0.0
-44370.76171875,-52534.82421875,30706.06640625,-134434.078125,-48923.3203125,-14013.7841796875,-36829.73046875,-23995.71484375,1.0,0.0
-44352.56640625,-52535.94140625,30784.4765625,-134413.421875,-48914.421875,-13984.8603515625,-36819.0,-23860.80078125,1.0,0.0
-44428.33984375,-52551.6328125,30581.92578125,-134439.75,-48926.62890625,-14267.6552734375,-36828.12109375,-24604.353515625,1.0,0.0
-44447.16015625,-52549.7109375,30498.642578125,-134462.546875,-48937.1328125,-14310.3017578125,-36848.55078125,-24804.9375,1.0,0.0
-44379.07421875,-52537.6875,30676.78515625,-134435.1875,-48925.59765625,-14052.4072265625,-36841.21875,-24128.126953125,1.0,0.0
-44341.61328125,-52536.25390625,30799.943359375,-134403.234375,-48912.94921875,-13950.796875,-36824.765625,-23788.693359375,1.0,0.0
-44402.90234375,-52549.44140625,30624.83984375,-134427.640625,-48923.5859375,-14217.5419921875,-36827.76171875,-24463.984375,1.0,0.0
-44441.83984375,-52552.03515625,30482.458984375,-134452.578125,-48936.5078125,-14338.8232421875,-36828.8359375,-24840.4765625,1.0,0.0
-44383.7265625,-52537.86328125,30635.79296875,-134429.515625,-48928.23828125,-14105.068359375,-36821.234375,-24249.85546875,1.0,0.0
-44329.85546875,-52529.68359375,30799.630859375,-134403.8125,-48916.66015625,-13944.404296875,-36811.1328125,-23773.986328125,1.0,0.0
-44380.8203125,-52543.3203125,30665.296875,-134424.15625,-48923.23046875,-14167.5634765625,-36813.09765625,-24305.509765625,1.0,0.0
-44439.06640625,-52550.78515625,30480.044921875,-134450.890625,-48939.1875,-14354.513671875,-36836.43359375,-24849.41796875,1.0,0.0
-44398.69921875,-52540.234375,30595.693359375,-134432.421875,-48932.26171875,-14149.4140625,-36826.15234375,-24360.09375,1.0,0.0
-44340.765625,-52531.11328125,30787.650390625,-134389.59375,-48916.97265625,-13935.8212890625,-36806.6640625,-23758.876953125,1.0,0.0
-44374.96484375,-52541.39453125,30708.5703125,-134404.125,-48919.87890625,-14103.3251953125,-36811.4921875,-24146.857421875,1.0,0.0
-44446.0859375,-52552.796875,30496.318359375,-134447.796875,-48936.4609375,-14344.1875,-36834.87109375,-24822.818359375,1.0,0.0
-44418.55078125,-52543.2734375,30565.33984375,-134447.625,-48932.83984375,-14191.6591796875,-36836.2578125,-24487.990234375,1.0,0.0
-44352.43359375,-52532.27734375,30769.5,-134420.125,-48917.73046875,-13946.6396484375,-36823.875,-23813.4140625,1.0,0.0
-44368.16796875,-52539.875,30745.271484375,-134412.390625,-48917.41796875,-14053.48046875,-36821.68359375,-24029.82421875,1.0,0.0
-44444.74609375,-52552.796875,30520.814453125,-134445.78125,-48934.62890625,-14334.53125,-36837.28515625,-24788.7109375,1.0,0.0
-44431.3359375,-52545.28515625,30535.970703125,-134444.890625,-48935.96875,-14247.2705078125,-36838.53515625,-24624.068359375,1.0,0.0
-44362.8046875,-52533.75390625,30739.818359375,-134426.34375,-48921.890625,-13984.9951171875,-36826.01953125,-23928.302734375,1.0,0.0
-44361.55078125,-52539.20703125,30773.703125,-134423.125,-48916.16796875,-14011.4140625,-36815.73828125,-23932.728515625,1.0,0.0
-44439.37890625,-52554.44921875,30555.103515625,-134456.203125,-48929.84765625,-14296.7119140625,-36828.25390625,-24675.296875,1.0,0.0
-44442.77734375,-52548.99609375,30513.484375,-134451.203125,-48936.7734375,-14282.943359375,-36841.9765625,-24722.458984375,1.0,0.0
-44370.44921875,-52533.9296875,30710.224609375,-134409.125,-48927.38671875,-14025.00390625,-36835.49609375,-24067.642578125,1.0,0.0
-44346.3515625,-52533.21484375,30800.748046875,-134382.3125,-48919.7890625,-13979.7646484375,-36828.25390625,-23902.150390625,1.0,0.0
-44423.46484375,-52550.24609375,30599.13671875,-134425.265625,-48929.1328125,-14255.6748046875,-36831.91796875,-24581.15234375,1.0,0.0
-44458.91796875,-52553.109375,30494.216796875,-134460.234375,-48934.13671875,-14309.765625,-36838.26953125,-24766.001953125,1.0,0.0
