channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,Trigger,Shutdown
-79645.34375,-41510.9453125,-18272.015625,-86984.1796875,-50186.10546875,-28409.111328125,-4790.828125,-28387.966796875,1.0,0.0
-79632.7421875,-41520.9140625,-18262.849609375,-87017.0859375,-50141.3125,-28374.779296875,-4781.4404296875,-28350.86328125,1.0,0.0
-79631.0390625,-41698.65625,-18307.912109375,-87309.3984375,-50320.97265625,-28675.41015625,-4856.31884765625,-28728.25,1.0,0.0
-79638.015625,-41688.328125,-18314.080078125,-87288.7890625,-50369.03125,-28715.107421875,-4894.49560546875,-28767.72265625,1.0,0.0
-79642.5703125,-41528.9609375,-18276.708984375,-87034.296875,-50217.44140625,-28457.705078125,-4830.97216796875,-28436.60546875,1.0,0.0
-79636.2734375,-41493.77734375,-18258.201171875,-86982.6640625,-50123.20703125,-28343.3984375,-4793.0185546875,-28306.337890625,1.0,0.0
-79632.515625,-41673.44140625,-18302.099609375,-87265.546875,-50282.88671875,-28628.203125,-4838.30322265625,-28663.966796875,1.0,0.0
-79639.53125,-41710.45703125,-18321.14453125,-87313.9140625,-50370.640625,-28737.771484375,-4850.373046875,-28798.970703125,1.0,0.0
-79639.3515625,-41555.73828125,-18283.369140625,-87070.6875,-50245.42578125,-28506.7890625,-4806.16162109375,-28517.427734375,1.0,0.0
-79629.96875,-41473.03515625,-18249.931640625,-86951.6796875,-50118.82421875,-28315.234375,-4767.8955078125,-28285.865234375,1.0,0.0
-79625.2734375,-41637.76953125,-18288.0625,-87221.15625,-50252.17578125,-28558.33203125,-4817.29248046875,-28596.28515625,1.0,0.0
-79630.59375,-41720.42578125,-18319.84765625,-87343.1484375,-50378.86328125,-28737.90625,-4858.6435546875,-28816.13671875,1.0,0.0
-79635.9609375,-41583.67578125,-18291.236328125,-87122.40625,-50276.08984375,-28546.12890625,-4831.240234375,-28559.583984375,1.0,0.0
-79627.9140625,-41463.55859375,-18249.349609375,-86939.65625,-50123.83203125,-28315.904296875,-4785.55322265625,-28280.1875,1.0,0.0
-79621.609375,-41600.62109375,-18276.6640625,-87170.4140625,-50219.8984375,-28501.423828125,-4836.380859375,-28522.435546875,1.0,0.0
-79627.015625,-41724.26953125,-18318.4609375,-87354.5546875,-50377.8359375,-28742.64453125,-4867.0029296875,-28810.1015625,1.0,0.0
-79633.546875,-41610.9453125,-18294.142578125,-87168.140625,-50306.98046875,-28601.380859375,-4854.75439453125,-28618.90625,1.0,0.0
-79626.4765625,-41464.54296875,-18246.98046875,-86948.9140625,-50143.1875,-28338.435546875,-4811.66015625,-28310.09375,1.0,0.0
-79619.6875,-41566.0625,-18263.431640625,-87114.984375,-50189.94921875,-28458.107421875,-4794.404296875,-28472.412109375,1.0,0.0
-79629.921875,-41724.3125,-18311.755859375,-87351.421875,-50363.578125,-28738.93359375,-4836.2021484375,-28789.44921875,1.0,0.0
-79635.5078125,-41638.4375,-18300.0,-87215.703125,-50333.984375,-28655.427734375,-4862.08544921875,-28677.82421875,1.0,0.0
-79632.6015625,-41475.80859375,-18252.92578125,-86972.0703125,-50167.59765625,-28374.287109375,-4824.2216796875,-28340.669921875,1.0,0.0
-79625.2265625,-41529.80859375,-18254.53515625,-87066.03125,-50164.6015625,-28408.888671875,-4797.17626953125,-28411.615234375,1.0,0.0
-79625.5,-41706.96875,-18304.15625,-87337.921875,-50347.75,-28710.771484375,-4853.63671875,-28780.59765625,1.0,0.0
-79631.7578125,-41662.04296875,-18302.814453125,-87257.2734375,-50356.2890625,-28691.99609375,-4869.0146484375,-28743.314453125,1.0,0.0
