channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,Trigger,Shutdown
-31498.212890625,-17525.064453125,52686.546875,-35146.5078125,-6919.787109375,5158.91650390625,-7375.986328125,-12808.3095703125,1.0,0.0
-32938.2890625,-18268.9296875,51859.80078125,-36499.7734375,-11555.3603515625,4337.84765625,-8533.716796875,-14662.38671875,1.0,0.0
-33205.796875,-18653.513671875,51522.06640625,-36973.49609375,-13559.9990234375,3983.4384765625,-9207.0859375,-16221.9130859375,1.0,0.0
-31607.6015625,-17883.630859375,52401.1171875,-35526.7109375,-8698.7626953125,4857.88330078125,-8019.8955078125,-14398.45703125,1.0,0.0
-31298.208984375,-17459.126953125,52778.45703125,-34988.078125,-6449.32763671875,5253.0625,-7276.47607421875,-12725.1162109375,1.0,0.0
-32683.837890625,-18120.068359375,52024.22265625,-36240.76171875,-10643.3642578125,4502.3564453125,-8265.853515625,-14210.8369140625,1.0,0.0
-33362.75,-18685.431640625,51470.5234375,-37070.0546875,-13812.08203125,3933.191650390625,-9228.6328125,-16192.453125,1.0,0.0
-31898.666015625,-18050.509765625,52225.921875,-35813.53125,-9689.7490234375,4675.8505859375,-8296.8330078125,-14884.8759765625,1.0,0.0
-31151.134765625,-17429.935546875,52833.66796875,-34891.87890625,-6168.8134765625,5297.408203125,-7257.65625,-12772.45703125,1.0,0.0
-32420.580078125,-17973.57421875,52189.35546875,-35983.8046875,-9714.91796875,4660.6962890625,-8051.36669921875,-13813.244140625,1.0,0.0
-33431.81640625,-18671.126953125,51475.6640625,-37082.3046875,-13763.220703125,3937.215087890625,-9198.279296875,-16041.66796875,1.0,0.0
-32207.701171875,-18220.78515625,52047.2890625,-36102.40234375,-10690.2138671875,4493.32666015625,-8546.501953125,-15316.845703125,1.0,0.0
-31084.302734375,-17452.509765625,52837.19921875,-34878.64453125,-6203.68212890625,5291.68603515625,-7311.52392578125,-12935.4013671875,1.0,0.0
-32160.44921875,-17834.904296875,52351.71875,-35731.9921875,-8846.8203125,4816.80078125,-7823.1552734375,-13457.5830078125,1.0,0.0
-33411.43359375,-18606.84375,51538.25,-37014.1328125,-13446.943359375,4000.470458984375,-9072.8408203125,-15744.8818359375,1.0,0.0
-32521.38671875,-18373.177734375,51881.9296875,-36388.4609375,-11656.703125,4327.78955078125,-8782.4921875,-15685.3369140625,1.0,0.0
-31115.283203125,-17519.87890625,52785.69921875,-34945.61328125,-6552.5927734375,5234.15283203125,-7409.15625,-13231.96484375,1.0,0.0
-31909.619140625,-17711.65625,52491.1953125,-35478.4765625,-8040.81640625,4966.87060546875,-7611.57373046875,-13137.4169921875,1.0,0.0
-33294.578125,-18509.2109375,51629.7578125,-36848.23828125,-12872.4140625,4102.70751953125,-8881.8232421875,-15377.150390625,1.0,0.0
-32808.47265625,-18510.6875,51719.30078125,-36628.296875,-12497.0390625,4172.89208984375,-8972.4375,-15967.326171875,1.0,0.0
-31233.478515625,-17634.900390625,52673.62890625,-35103.37109375,-7156.6708984375,5125.8359375,-7607.77392578125,-13608.099609375,1.0,0.0
-31667.146484375,-17601.8203125,52618.51171875,-35275.8359375,-7329.2265625,5082.78662109375,-7470.35546875,-12922.52734375,1.0,0.0
-33109.1484375,-18383.59375,51760.203125,-36655.7421875,-12125.330078125,4232.705078125,-8681.5068359375,-14944.1083984375,1.0,0.0
-33070.61328125,-18620.298828125,51592.65234375,-36848.28125,-13189.4072265625,4055.053466796875,-9126.306640625,-16150.9677734375,1.0,0.0
-31439.517578125,-17784.43359375,52527.89453125,-35326.6640625,-8011.93798828125,4984.1259765625,-7839.02490234375,-14065.818359375,1.0,0.0
-31442.109375,-17515.720703125,52724.6796875,-35071.71875,-6750.94189453125,5197.49560546875,-7339.50830078125,-12770.84765625,1.0,0.0
-32869.359375,-18237.548828125,51915.63671875,-36397.0,-11275.203125,4388.49658203125,-8427.2333984375,-14515.71484375,1.0,0.0
-33266.19140625,-18682.125,51508.38671875,-36983.8203125,-13665.4541015625,3965.55712890625,-9192.1103515625,-16221.4658203125,1.0,0.0
-31694.818359375,-17944.875,52359.5859375,-35585.5859375,-8993.984375,4808.53076171875,-8099.55712890625,-14546.828125,1.0,0.0
-31248.8125,-17454.388671875,52813.73046875,-34927.28125,-6349.99658203125,5273.447265625,-7270.08349609375,-12726.546875,1.0,0.0
-32606.546875,-18085.33203125,52088.50390625,-36140.1328125,-10392.3544921875,4557.1181640625,-8200.9892578125,-14073.060546875,1.0,0.0
-33393.41796875,-18698.44140625,51476.11328125,-37055.9296875,-13873.1015625,3933.14697265625,-9211.1982421875,-16152.443359375,1.0,0.0
-31988.69921875,-18112.826171875,52175.140625,-35873.25390625,-10047.958984375,4619.4794921875,-8360.669921875,-14996.544921875,1.0,0.0
-31116.400390625,-17439.232421875,52842.921875,-34854.37109375,-6218.970703125,5304.11376953125,-7254.88427734375,-12776.033203125,1.0,0.0
-32339.041015625,-17937.587890625,52239.3359375,-35878.03515625,-9528.50390625,4712.3291015625,-7950.7392578125,-13664.380859375,1.0,0.0
-33434.8125,-18663.21484375,51485.3671875,-37040.86328125,-13784.2763671875,3949.15087890625,-9147.3173828125,-15940.236328125,1.0,0.0
-32300.908203125,-18273.220703125,51992.796875,-36166.8671875,-11077.837890625,4446.25390625,-8620.888671875,-15410.90234375,1.0,0.0
-31083.765625,-17473.4765625,52824.45703125,-34876.05078125,-6374.13623046875,5284.31005859375,-7336.9599609375,-12993.0693359375,1.0,0.0
-32083.291015625,-17803.791015625,52389.359375,-35635.25390625,-8691.5654296875,4859.984375,-7750.10986328125,-13341.7119140625,1.0,0.0
-33381.078125,-18590.392578125,51552.734375,-36942.73828125,-13375.2392578125,4023.224609375,-9007.7529296875,-15631.6923828125,1.0,0.0
