channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,Trigger,Shutdown
-32821.8828125,-16557.814453125,53334.078125,-34570.19140625,-7607.908203125,5720.52685546875,-6414.458984375,-12589.3076171875,1.0,0.0
-34040.54296875,-17214.46484375,52595.48828125,-35805.57421875,-11777.447265625,4983.27685546875,-7467.67333984375,-13986.0673828125,1.0,0.0
-34695.18359375,-17817.3359375,51975.671875,-36722.484375,-15239.5087890625,4369.095703125,-8643.5537109375,-16007.24609375,1.0,0.0
-33421.1328125,-17195.375,52703.58203125,-35514.015625,-11230.2763671875,5083.3232421875,-7688.59765625,-14808.388671875,1.0,0.0
-32698.544921875,-16531.171875,53383.51953125,-34505.37109375,-7403.3896484375,5752.7578125,-6420.2705078125,-12646.3486328125,1.0,0.0
-33799.0546875,-17063.3671875,52755.9296875,-35556.26171875,-10855.1689453125,5132.4521484375,-7205.0400390625,-13596.2978515625,1.0,0.0
-34731.75,-17788.234375,51991.58984375,-36719.17578125,-15142.2783203125,4371.46484375,-8571.9833984375,-15818.5087890625,1.0,0.0
-33687.03125,-17358.0078125,52525.83984375,-35806.5546875,-12255.7294921875,4900.1728515625,-7965.669921875,-15195.744140625,1.0,0.0
-32654.37890625,-16558.931640625,53363.40234375,-34512.25390625,-7528.9169921875,5737.9609375,-6493.0029296875,-12824.447265625,1.0,0.0
-33570.3984375,-16922.326171875,52908.41015625,-35308.37890625,-10020.33203125,5285.06982421875,-6985.322265625,-13243.140625,1.0,0.0
-34694.87109375,-17716.08203125,52056.765625,-36629.81640625,-14790.9990234375,4441.2021484375,-8416.59375,-15509.16015625,1.0,0.0
-33952.390625,-17513.083984375,52350.15625,-36076.20703125,-13212.7421875,4728.19873046875,-8201.615234375,-15558.2001953125,1.0,0.0
-32680.75390625,-16635.15234375,53293.21875,-34596.34375,-7922.6650390625,5661.65234375,-6632.83544921875,-13131.962890625,1.0,0.0
-33346.07421875,-16795.546875,53055.75390625,-35067.6953125,-9222.3740234375,5424.7236328125,-6744.59423828125,-12967.3642578125,1.0,0.0
-34588.1640625,-17610.0,52171.65234375,-36465.6640625,-14177.3095703125,4556.89501953125,-8191.556640625,-15141.384765625,1.0,0.0
-34205.94921875,-17641.29296875,52211.9765625,-36334.19140625,-14048.8759765625,4586.3095703125,-8429.06640625,-15833.6181640625,1.0,0.0
-32796.35546875,-16747.669921875,53192.859375,-34780.1640625,-8579.5830078125,5551.9052734375,-6879.10693359375,-13536.484375,1.0,0.0
-33136.4609375,-16683.1640625,53185.57421875,-34863.4921875,-8497.5078125,5553.24609375,-6595.955078125,-12766.82421875,1.0,0.0
-34415.60546875,-17472.1796875,52317.43359375,-36261.50390625,-13383.2412109375,4695.78857421875,-7965.58056640625,-14750.810546875,1.0,0.0
-34422.9375,-17734.947265625,52097.04296875,-36540.23046875,-14710.755859375,4471.51123046875,-8591.2060546875,-16040.05859375,1.0,0.0
-32979.8203125,-16890.498046875,53041.26953125,-35019.015625,-9473.7421875,5404.16015625,-7158.54833984375,-14009.3583984375,1.0,0.0
-32944.953125,-16592.1015625,53290.89453125,-34693.52734375,-7948.2802734375,5666.88232421875,-6474.1826171875,-12643.443359375,1.0,0.0
-34205.5,-17322.46875,52467.76953125,-36016.75,-12509.51171875,4854.0390625,-7672.10205078125,-14342.578125,1.0,0.0
-34590.890625,-17794.849609375,52007.19140625,-36675.234375,-15132.7119140625,4386.12744140625,-8655.802734375,-16096.51953125,1.0,0.0
-33208.8359375,-17055.0078125,52859.8203125,-35290.6328125,-10469.646484375,5215.6005859375,-7474.82568359375,-14499.4873046875,1.0,0.0
-32775.75,-16537.20703125,53361.03515625,-34555.52734375,-7570.8486328125,5722.76171875,-6417.0517578125,-12642.99609375,1.0,0.0
-33972.4609375,-17172.263671875,52633.08203125,-35747.32421875,-11598.4091796875,5009.96484375,-7396.728515625,-13934.703125,1.0,0.0
