channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,Trigger,Shutdown
138983.8125,27830.24609375,144060.484375,-41855.16015625,-50808.0625,105934.0390625,-4928.64892578125,13766.529296875,1.0,0.0
132534.796875,25328.326171875,99865.8515625,-41776.34765625,-41312.1015625,103293.0859375,-1109.2276611328125,12811.6171875,1.0,0.0
136512.203125,27144.271484375,92064.2890625,-40780.265625,-45089.50390625,105579.1796875,-1561.984619140625,14297.1142578125,1.0,0.0
143273.078125,29783.833984375,135176.953125,-40720.09375,-54774.24609375,108405.2421875,-5354.181640625,15384.2587890625,1.0,0.0
140375.171875,28487.119140625,148279.1875,-41675.765625,-52408.26953125,106610.265625,-5387.9775390625,14167.4296875,1.0,0.0
133092.125,25593.5078125,107468.21875,-41873.98046875,-42270.859375,103455.09375,-1586.0350341796875,12846.53125,1.0,0.0
135162.78125,26631.791015625,88288.5,-40910.21875,-43366.05078125,104925.390625,-1015.1715087890625,13992.818359375,1.0,0.0
142694.296875,29643.732421875,127650.765625,-40615.66796875,-53713.12109375,108236.4453125,-4801.19921875,15417.4736328125,1.0,0.0
141528.75,28935.138671875,150442.125,-41523.4609375,-53824.33984375,107167.8046875,-5786.77734375,14451.609375,1.0,0.0
133962.09375,25912.82421875,115944.4453125,-41973.1796875,-43760.2890625,103754.1640625,-2261.460205078125,12900.48828125,1.0,0.0
133974.703125,26117.923828125,86725.125,-41105.39453125,-42067.28125,104302.625,-691.2947387695312,13636.173828125,1.0,0.0
141731.109375,29313.10546875,119330.640625,-40569.53515625,-52243.359375,107867.6875,-4152.5966796875,15320.7353515625,1.0,0.0
142420.359375,29274.884765625,150540.515625,-41361.3203125,-54861.05859375,107619.0,-6034.8369140625,14686.4814453125,1.0,0.0
135105.171875,26326.376953125,124648.796875,-42038.66796875,-45593.1328125,104186.1328125,-3039.79248046875,13011.576171875,1.0,0.0
133062.96875,25692.927734375,87478.421875,-41319.5234375,-41207.54296875,103783.484375,-571.265869140625,13297.3212890625,1.0,0.0
140473.65625,28828.341796875,110869.484375,-40573.37890625,-50445.60546875,107344.4296875,-3443.59912109375,15122.20703125,1.0,0.0
