channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8
-164122.3594,-80861.03125,-113587.8125,-155450.3438,-187500.0156,-148227.9219,-157267.2344,-187500.0156
-164126.7344,-80864.70313,-113577.0781,-155602.3125,-187500.0156,-148232.9688,-157426.5156,-187500.0156
-164128.9688,-80870.64844,-113586,-155572.0781,-187500.0156,-148237.5938,-157405.1406,-187500.0156
-164122.9063,-80867.71875,-113595.8125,-155422.9688,-187500.0156,-148233.7344,-157265.0781,-187500.0156
-164116.8125,-80862.375,-113588.5234,-155430.5469,-187500.0156,-148226.875,-157258.4063,-187500.0156
-164118.2188,-80864.94531,-113578.0625,-155584.2813,-187500.0156,-148229.5313,-157405.4063,-187500.0156
-164123.3594,-80870.53125,-113585.5781,-155597.3125,-187500.0156,-148234.3594,-157415.4688,-187500.0156
-164124.0313,-80869.10156,-113599.0313,-155443.4688,-187500.0156,-148233.3281,-157267.3594,-187500.0156
-164119.6719,-80860.22656,-113592.6641,-155413.9531,-187500.0156,-148228.0313,-157238.2813,-187500.0156
-164121.7969,-80860.74219,-113577.5078,-155566.8281,-187500.0156,-148230.0938,-157379.8438,-187500.0156
-164126.7969,-80868.72656,-113584.1484,-155613.8906,-187500.0156,-148236.6094,-157426.7969,-187500.0156
-164124.7656,-80868.54688,-113598.7656,-155468.4375,-187500.0156,-148233.0781,-157295.1563,-187500.0156
-164118.5938,-80861.48438,-113596.3281,-155393.6563,-187500.0156,-148228.3594,-157219.125,-187500.0156
-164118.9375,-80861.14844,-113580.5938,-155528.6719,-187500.0156,-148231.1094,-157345,-187500.0156
-164123.3125,-80867.85156,-113577.9531,-155621.2031,-187500.0156,-148236.6094,-157432.875,-187500.0156
-164121.4688,-80867.64844,-113593.0625,-155492.1406,-187500.0156,-148235.6719,-157314.0781,-187500.0156
-164118.1563,-80861.28125,-113597.0156,-155388.6406,-187500.0156,-148227.6563,-157223.5781,-187500.0156
-164119,-80858.0625,-113579.5391,-155501.6406,-187500.0156,-148224.875,-157339.2344,-187500.0156
-164124.2031,-80863.71875,-113573.5703,-155618.2969,-187500.0156,-148232.3281,-157451.9688,-187500.0156
-164125.8438,-80865.61719,-113586.6484,-155521.375,-187500.0156,-148237.4688,-157374.3594,-187500.0156
-164122.8906,-80862.71094,-113593.5078,-155387.5781,-187500.0156,-148231.2031,-157220.0625,-187500.0156
-164120.3906,-80860.53906,-113581.4141,-155460.2031,-187500.0156,-148226.0781,-157272.1563,-187500.0156
-164122.8281,-80866.91406,-113574.8906,-155606.7188,-187500.0156,-148231.8281,-157423.1875,-187500.0156
-164124.25,-80872.54688,-113588.4844,-155550.375,-187500.0156,-148238.3594,-157374.875,-187500.0156
-164120.0156,-80869.25781,-113600.2188,-155401.1094,-187500.0156,-148234.8438,-157233.5469,-187500.0156
-164116.875,-80865.57031,-113590.875,-155436.875,-187500.0156,-148228.4531,-157264.3438,-187500.0156
-164121.4219,-80869.82031,-113579.5156,-155591.8125,-187500.0156,-148229.7344,-157412.875,-187500.0156
-164126.4531,-80875.89844,-113590.4219,-155576.4531,-187500.0156,-148231.0469,-157410.4844,-187500.0156
-164124.5156,-80873.32813,-113604.3047,-155423.2344,-187500.0156,-148226.3906,-157277.3125,-187500.0156
-164122.5938,-80867.98438,-113599.8594,-155418.5,-187500.0156,-148223.5625,-157253.2188,-187500.0156
-164127,-80870.21875,-113585.3516,-155576.5625,-187500.0156,-148228.1406,-157395.7031,-187500.0156
-164131.5156,-80876.14063,-113591.5469,-155603.7656,-187500.0156,-148232.4531,-157430.0938,-187500.0156
-164128.5,-80876.41406,-113607.6328,-155446.0938,-187500.0156,-148230.875,-157279.6563,-187500.0156
-164125.4688,-80872.05469,-113604.4844,-155399.8281,-187500.0156,-148223.8906,-157229.4375,-187500.0156
-164127.3906,-80872.27344,-113589.4609,-155549.125,-187500.0156,-148225.375,-157374.4063,-187500.0156
-164131.9844,-80879.29688,-113591.3828,-155610.75,-187500.0156,-148231.9844,-157416.875,-187500.0156
-164131.7813,-80879.76563,-113609.4688,-155468.0469,-187500.0156,-148231.5313,-157282.7656,-187500.0156
-164126.5781,-80873.39844,-113610.4766,-155387.6563,-187500.0156,-148223.8906,-157218.6875,-187500.0156
-164125.8594,-80872.92188,-113597.1094,-155511.6563,-187500.0156,-148220.8125,-157312.6094,-187500.0156
-164130.8438,-80879.94531,-113598.1406,-155611.5938,-187500.0156,-148228.7656,-157420.1406,-187500.0156
-164128.5,-80881.35156,-113615.5469,-155499.5,-187500.0156,-148229.4219,-157324.9375,-187500.0156
-164122.4844,-80875.58594,-113622.3672,-155386.1094,-187500.0156,-148225.2969,-157206.5469,-187500.0156
-164120.0156,-80871.98438,-113607.8125,-155483.5156,-187500.0156,-148227.0938,-157295.5313,-187500.0156
-164124.5469,-80877.86719,-113600.8438,-155615.7656,-187500.0156,-148235.3125,-157429.8594,-187500.0156
-164128.2188,-80881.03906,-113614.0078,-155533.1563,-187500.0156,-148239.4688,-157352.3438,-187500.0156
-164125.6875,-80875.04688,-113622.2109,-155395.1563,-187500.0156,-148236.9063,-157208.7813,-187500.0156
-164124.9219,-80870.21875,-113606.7422,-155460.4688,-187500.0156,-148231.5,-157262.6719,-187500.0156
-164131.0781,-80875.96875,-113594.3828,-155611.9063,-187500.0156,-148231.6719,-157430.0625,-187500.0156
-164133.9531,-80879.35938,-113605.1563,-155569.7656,-187500.0156,-148236.6875,-157401.0313,-187500.0156
-164131.1094,-80877.24219,-113618.7422,-155411.0938,-187500.0156,-148232.0156,-157208.1406,-187500.0156
-164127.3906,-80872.23438,-113608.2422,-155424.4375,-187500.0156,-148226.0781,-157209.5625,-187500.0156
-164129.3906,-80875.92188,-113594.4063,-155583.4375,-187500.0156,-148230.875,-157371.875,-187500.0156
-164130.3125,-80881.48438,-113604.2578,-155581.0625,-187500.0156,-148236.1406,-157370.25,-187500.0156
-164130.2188,-80879.38281,-113617.5156,-155429.4688,-187500.0156,-148230.0938,-157230.1875,-187500.0156
-164127.7188,-80872.83594,-113606.3203,-155417.8438,-187500.0156,-148218.4688,-157229.2969,-187500.0156
-164128.3438,-80872.78906,-113588.4844,-155571.9844,-187500.0156,-148220,-157375.9219,-187500.0156
-164133.4688,-80880.57031,-113594.0938,-155603.5469,-187500.0156,-148227.2188,-157415.375,-187500.0156
-164130.6406,-80878.42188,-113606.2031,-155451.1563,-187500.0156,-148223.625,-157261.7813,-187500.0156
-164125,-80871.33594,-113603.5234,-155393.8125,-187500.0156,-148216.1094,-157187.0625,-187500.0156
-164126.5313,-80871.98438,-113590.8984,-155531.6406,-187500.0156,-148217.6406,-157316.9688,-187500.0156
-164128.6875,-80877.64063,-113589.7734,-155606.3594,-187500.0156,-148227.1563,-157401.9219,-187500.0156
-164127.3594,-80878.55469,-113603.9297,-155471.9219,-187500.0156,-148228.0938,-157280.0469,-187500.0156
-164122.4219,-80873.01563,-113608.1094,-155380.3438,-187500.0156,-148221.8594,-157187.3438,-187500.0156
-164123.4063,-80871.51563,-113593.3281,-155501.7969,-187500.0156,-148222.2188,-157300.4219,-187500.0156
-164129.2344,-80877.35156,-113591.0703,-155612.5156,-187500.0156,-148230.2188,-157408.4063,-187500.0156
-164130.8906,-80879.94531,-113608.6172,-155506.625,-187500.0156,-148233.2344,-157317.4531,-187500.0156
-164126.6094,-80873.375,-113612.7578,-155385.3438,-187500.0156,-148227.625,-157199.1406,-187500.0156
-164122.7188,-80867.9375,-113594.7422,-155472.1875,-187500.0156,-148224.875,-157274.2031,-187500.0156
-164124.0313,-80871.27344,-113586.1094,-155612.0625,-187500.0156,-148229.9688,-157426.5938,-187500.0156
-164123.7656,-80874.84375,-113599.5859,-155540.9688,-187500.0156,-148233.6875,-157351,-187500.0156
-164120.3438,-80872.14063,-113609.6016,-155394.875,-187500.0156,-148227.9219,-157189.1094,-187500.0156
-164122.1094,-80869.77344,-113597.7578,-155443.9844,-187500.0156,-148216.1406,-157233.3438,-187500.0156
-164128.5938,-80873.92969,-113588.1641,-155594.5625,-187500.0156,-148221.2813,-157381.7344,-187500.0156
-164133.2344,-80878.15625,-113598.3594,-155568.7969,-187500.0156,-148226.0781,-157377.0156,-187500.0156
-164130.6719,-80873.92969,-113610.3203,-155417.2031,-187500.0156,-148224.3594,-157222.6875,-187500.0156
-164125.8594,-80867.11719,-113600.7266,-155426.0781,-187500.0156,-148218.1875,-157217.3594,-187500.0156
-164127.1875,-80870.17969,-113588.7969,-155581.9844,-187500.0156,-148223.4688,-157375.5938,-187500.0156
-164127.875,-80874.73438,-113595.0781,-155595.7656,-187500.0156,-148230.7813,-157412.4063,-187500.0156
-164122.125,-80869.46094,-113608.1094,-155441.0469,-187500.0156,-148228.25,-157282.3438,-187500.0156
-164117.0313,-80861.99219,-113605.0859,-155405.625,-187500.0156,-148225.7969,-157219.4688,-187500.0156
-164120.9688,-80863.28906,-113589.6875,-155554.3125,-187500.0156,-148230.9531,-157343.4688,-187500.0156
-164125.9375,-80870.82813,-113591.875,-155600.1719,-187500.0156,-148238.125,-157397.875,-187500.0156
-164122.9844,-80869.32813,-113607.0547,-155450.9063,-187500.0156,-148235.8125,-157263.8125,-187500.0156
-164118.4063,-80861.1875,-113606.2266,-155384.2344,-187500.0156,-148226.5938,-157202.1875,-187500.0156
-164121.9063,-80859.89063,-113588.7266,-155525.3125,-187500.0156,-148225.8438,-157345.5781,-187500.0156
-164127.7656,-80867.875,-113587.3203,-155618.7031,-187500.0156,-148232.1406,-157439.5625,-187500.0156
-164128.6563,-80872.5,-113608.4844,-155491.9219,-187500.0156,-148233.75,-157313.2813,-187500.0156
-164124.125,-80867.96094,-113614.8984,-155387.2969,-187500.0156,-148227.1875,-157203.375,-187500.0156
-164121.1719,-80865.67969,-113600.7109,-155496.8125,-187500.0156,-148228.75,-157299.1563,-187500.0156
-164121.1719,-80867.51563,-113592.5078,-155621.25,-187500.0156,-148235.7188,-157445.9531,-187500.0156
-164120.1406,-80867.9375,-113604.7734,-155523.7969,-187500.0156,-148237.8125,-157350.8438,-187500.0156
-164117.0625,-80861.88281,-113611.7266,-155392.7969,-187500.0156,-148233.7969,-157209.25,-187500.0156
-164115.375,-80856.67188,-113596.6172,-155471.5156,-187500.0156,-148230.6719,-157292.0625,-187500.0156
-164120.6719,-80861.4375,-113584.9922,-155616.2031,-187500.0156,-148235.5781,-157434.0469,-187500.0156
-164122.1719,-80864.03125,-113595.2969,-155554.4219,-187500.0156,-148238.5781,-157368.5938,-187500.0156
-164117.0625,-80858.71094,-113603.5703,-155405.5625,-187500.0156,-148233.0625,-157220.875,-187500.0156
-164115.4531,-80854.32813,-113592.7031,-155441.1406,-187500.0156,-148226.625,-157249.7969,-187500.0156
-164119.9688,-80857.57031,-113577.5078,-155600.9688,-187500.0156,-148226.8438,-157420.8125,-187500.0156
-164124.9219,-80863.89844,-113587.25,-155583.4688,-187500.0156,-148226.5156,-157408.1875,-187500.0156
-164122.875,-80862.375,-113599.9219,-155430.1406,-187500.0156,-148220.5469,-157255.9844,-187500.0156
-164118.375,-80855.51563,-113591.1875,-155422.7813,-187500.0156,-148212.6563,-157237.5469,-187500.0156
-164120.0938,-80857.59375,-113578.4688,-155577.0313,-187500.0156,-148217.6875,-157393.0781,-187500.0156
-164124.7031,-80862.28906,-113585.4375,-155602.7031,-187500.0156,-148225.75,-157413.4375,-187500.0156
-164122.4063,-80858.28125,-113598.5391,-155456.8125,-187500.0156,-148226.5781,-157278.625,-187500.0156
-164117.5,-80851.02344,-113597.625,-155407.9219,-187500.0156,-148224.3594,-157220.5781,-187500.0156
-164120.2813,-80851.55469,-113582.9844,-155555.3125,-187500.0156,-148228.8594,-157370.3906,-187500.0156
-164126.125,-80857.23438,-113583.1172,-155619.4688,-187500.0156,-148237.8594,-157432.2031,-187500.0156
-164125.6875,-80857.88281,-113600.5313,-155476.6563,-187500.0156,-148238.8281,-157307.5938,-187500.0156
-164120.2813,-80852.27344,-113600.7734,-155396.0625,-187500.0156,-148234.6719,-157229.4531,-187500.0156
-164118.9375,-80851.0625,-113582.3359,-155526.9063,-187500.0156,-148233.8906,-157350.2188,-187500.0156
-164122.25,-80857.39063,-113579.1406,-155626.3281,-187500.0156,-148237.2344,-157440.5313,-187500.0156
-164124.25,-80858.66406,-113593.4453,-155508.1094,-187500.0156,-148234.125,-157338.4844,-187500.0156
-164119.8906,-80852.11719,-113593.6406,-155400.7031,-187500.0156,-148223.8906,-157230.3438,-187500.0156
-164119.5781,-80850.90625,-113579.1172,-155498.1563,-187500.0156,-148220.5469,-157291.5781,-187500.0156
-164126.625,-80858.75781,-113577.0156,-155623.2813,-187500.0156,-148224.6719,-157413.6875,-187500.0156
-164127.4219,-80862.01563,-113593.1484,-155535.7344,-187500.0156,-148229.0313,-157343.1094,-187500.0156
-164121.4219,-80856.58594,-113601.7813,-155399.6563,-187500.0156,-148222.4844,-157210.1719,-187500.0156
-164118.0625,-80851.82813,-113587.0313,-155466.2188,-187500.0156,-148217.6094,-157280.6406,-187500.0156
-164121.5,-80857.28125,-113575.3594,-155616.1719,-187500.0156,-148222.375,-157439.0313,-187500.0156
-164125.0313,-80862.78125,-113588.3672,-155568.5625,-187500.0156,-148229.4375,-157394.8594,-187500.0156
-164120.75,-80859.75781,-113603.4531,-155414.7031,-187500.0156,-148226.5156,-157213.6719,-187500.0156
-164117.0781,-80854.35156,-113596.0781,-155434.1719,-187500.0156,-148221.8906,-157217.5156,-187500.0156
-164122.4219,-80857.61719,-113582.7813,-155595.5625,-187500.0156,-148227.7344,-157396.4688,-187500.0156
-164126.5156,-80862.32813,-113589.0391,-155594.8281,-187500.0156,-148233.7813,-157419.9688,-187500.0156
-164123.5469,-80859.96094,-113603.2578,-155440.8281,-187500.0156,-148232.2813,-157267.0313,-187500.0156
-164119.5625,-80856.74219,-113599.7656,-155419.9531,-187500.0156,-148227.4219,-157214.7656,-187500.0156
-164118.9375,-80859.13281,-113587.4766,-155569.0781,-187500.0156,-148231.9219,-157356.1719,-187500.0156
-164121.5313,-80866.28906,-113596.0781,-155608.625,-187500.0156,-148238.0938,-157420.3438,-187500.0156
-164118.9063,-80864.8125,-113611.2578,-155460.4219,-187500.0156,-148233.7031,-157286.8281,-187500.0156
-164115,-80857.64063,-113605.1797,-155402.5,-187500.0156,-148226.1719,-157216.1406,-187500.0156
-164115.5,-80855.35938,-113585.2422,-155542.1094,-187500.0156,-148224.2813,-157334.8906,-187500.0156
-164121.5,-80862.19531,-113584.6563,-155617.7344,-187500.0156,-148230.7188,-157408.6094,-187500.0156
-164120.0469,-80863.60156,-113601.1797,-155483.3594,-187500.0156,-148230.7969,-157286.7969,-187500.0156
-164114.5938,-80856.03125,-113601.7109,-155393.4688,-187500.0156,-148223,-157192.0469,-187500.0156
-164116.9219,-80854.95313,-113586,-155515.3281,-187500.0156,-148220.1563,-157291.75,-187500.0156
-164121.9375,-80861.39063,-113579.7656,-155627.2344,-187500.0156,-148223.5625,-157413.2344,-187500.0156
-164120.0938,-80862.78125,-113593.7109,-155519.5,-187500.0156,-148226.8438,-157319.7188,-187500.0156
-164113.7031,-80856.51563,-113600.0781,-155399.9844,-187500.0156,-148220.7656,-157207,-187500.0156
-164113.5938,-80853.77344,-113583.9844,-155489.0313,-187500.0156,-148218.1719,-157290.9844,-187500.0156
-164120.1719,-80859.22656,-113574.2891,-155623.9375,-187500.0156,-148226.2344,-157417.2813,-187500.0156
-164122.7188,-80863.82813,-113589.1328,-155548.2656,-187500.0156,-148231.6719,-157345.375,-187500.0156
-164117.4531,-80858.77344,-113598.4063,-155405.0625,-187500.0156,-148225.8594,-157195.6563,-187500.0156
-164114.4844,-80854.24219,-113584.125,-155462.4688,-187500.0156,-148221.9531,-157257.6406,-187500.0156
-164117.6406,-80859.10938,-113573.9063,-155613.2656,-187500.0156,-148227.5625,-157402.1875,-187500.0156
-164119.625,-80864.67969,-113589.9141,-155574.1094,-187500.0156,-148233.8438,-157360.7969,-187500.0156
-164118.3281,-80860.89844,-113601.375,-155426.2031,-187500.0156,-148227.2188,-157226.0781,-187500.0156
-164115.4688,-80854.59375,-113591.5625,-155443.3281,-187500.0156,-148219.5313,-157238.7031,-187500.0156
-164118.5938,-80856.35938,-113579.5625,-155601.0938,-187500.0156,-148226.7344,-157384.3594,-187500.0156
-164122.5313,-80861.21094,-113589.6172,-155607.9531,-187500.0156,-148234.5625,-157399.1094,-187500.0156
-164121.7344,-80860.21094,-113607.5,-155449.5,-187500.0156,-148232.3438,-157239.5313,-187500.0156
-164119.1563,-80855.35938,-113600.7969,-155418.1875,-187500.0156,-148225.3438,-157193.3438,-187500.0156
-164118.7813,-80855.46875,-113580.7266,-155575.8281,-187500.0156,-148228.1875,-157359.7969,-187500.0156
-164122.8438,-80861.36719,-113584.7891,-155626.9531,-187500.0156,-148233.8438,-157387.0781,-187500.0156
-164120.2813,-80859.57813,-113599.9922,-155478.5781,-187500.0156,-148233.3125,-157255.9063,-187500.0156
-164114.7344,-80853.34375,-113598.6953,-155409.125,-187500.0156,-148229.2656,-157198.9219,-187500.0156
-164116.2813,-80852.78906,-113581.1719,-155548.0469,-187500.0156,-148227.6875,-157317.25,-187500.0156
-164123.4531,-80859.44531,-113580.3906,-155637.0313,-187500.0156,-148231.9219,-157407.6719,-187500.0156
-164124.5469,-80861.25781,-113597.7578,-155515.1875,-187500.0156,-148234.5938,-157299.75,-187500.0156
-164118.6719,-80855.22656,-113601.5313,-155413.0625,-187500.0156,-148228.75,-157193.8281,-187500.0156
-164116.8125,-80853.34375,-113588.4844,-155520.7813,-187500.0156,-148227.2031,-157303.2344,-187500.0156
-164122.0938,-80860.5625,-113586.2422,-155640.5625,-187500.0156,-148236.5625,-157429.6406,-187500.0156
-164125.3438,-80864.8125,-113602.6328,-155540.7813,-187500.0156,-148242.8906,-157339.7188,-187500.0156
-164122.4063,-80859.13281,-113610.6328,-155408.7969,-187500.0156,-148236.25,-157194,-187500.0156
-164118.625,-80851.15625,-113595.0078,-155491.75,-187500.0156,-148234.0625,-157279.5469,-187500.0156
-164122.0156,-80853.45313,-113584.2813,-155634.7656,-187500.0156,-148240.25,-157422.0156,-187500.0156
-164125.7813,-80857.70313,-113596.6172,-155573.1094,-187500.0156,-148243.4531,-157378.0781,-187500.0156
-164121.5,-80853.59375,-113607.7734,-155424.5313,-187500.0156,-148238.1719,-157217.6406,-187500.0156
-164116.125,-80848.96094,-113597.7344,-155461.2813,-187500.0156,-148231.8281,-157223.1094,-187500.0156
-164117.7656,-80851.44531,-113586.4922,-155614.8125,-187500.0156,-148235.5625,-157377.4219,-187500.0156
-164120.0156,-80855.33594,-113595.0781,-155596.1719,-187500.0156,-148241,-157388.4688,-187500.0156
-164117.8125,-80852.64844,-113607.3203,-155437.8906,-187500.0156,-148239.8281,-157231.4688,-187500.0156
-164112.0781,-80845.67969,-113598.0234,-155432.0469,-187500.0156,-148235.8906,-157208.4531,-187500.0156
-164115.7656,-80849.52344,-113583.3438,-155592.0781,-187500.0156,-148238.6094,-157365.6406,-187500.0156
-164122.4688,-80858.24219,-113589.1953,-155611.7031,-187500.0156,-148241.9375,-157376.6406,-187500.0156
-164119.8906,-80857.41406,-113602.8984,-155454.5469,-187500.0156,-148238,-157230.75,-187500.0156
-164114.6875,-80851.15625,-113597.3516,-155416.3125,-187500.0156,-148232.7188,-157212.1719,-187500.0156
-164115.3594,-80850.30469,-113580.7656,-155568.1875,-187500.0156,-148231.8125,-157359.5,-187500.0156
-164120.5469,-80857.52344,-113583.5,-155628.7656,-187500.0156,-148238.6719,-157405.875,-187500.0156
-164121.2813,-80857.92969,-113598.9219,-155485.1719,-187500.0156,-148238.3125,-157256.4531,-187500.0156
-164116.875,-80851.44531,-113599.4141,-155405.3906,-187500.0156,-148233.1406,-157181.2969,-187500.0156
-164118.4219,-80851.13281,-113582.8906,-155537.5,-187500.0156,-148233.0625,-157307.9844,-187500.0156
-164123.6094,-80857.95313,-113579.9219,-155634.3906,-187500.0156,-148241.0781,-157412.875,-187500.0156
-164124.9688,-80859.35938,-113595.9688,-155517.6094,-187500.0156,-148244.0625,-157316.6563,-187500.0156
-164119.875,-80852.5625,-113601.9141,-155404.6563,-187500.0156,-148239.0781,-157207.4219,-187500.0156
-164116.9531,-80849.47656,-113585.7734,-155503.6563,-187500.0156,-148236.2344,-157303.625,-187500.0156
-164123.2969,-80857.00781,-113577.9297,-155631.6406,-187500.0156,-148238.4063,-157436.7656,-187500.0156
-164126.9375,-80859.82813,-113591.3438,-155543.7813,-187500.0156,-148240.3906,-157349.1563,-187500.0156
-164122.3594,-80852.78906,-113599.4141,-155408.3906,-187500.0156,-148237.3438,-157213.5,-187500.0156
-164117.9688,-80848.78906,-113587.8984,-155475.625,-187500.0156,-148235.7656,-157274.5781,-187500.0156
-164121.5469,-80855.39844,-113581.4141,-155616.6875,-187500.0156,-148241.3281,-157398.9219,-187500.0156
-164123.5,-80861.28125,-113596.125,-155562.8906,-187500.0156,-148245.2031,-157356.7969,-187500.0156
-164119.9688,-80857.25781,-113606.7422,-155412.2813,-187500.0156,-148238.4688,-157219.7344,-187500.0156
-164115.9219,-80849.59375,-113592.9297,-155446.125,-187500.0156,-148231.875,-157270.7656,-187500.0156
-164121.0625,-80853.45313,-113580.3438,-155601.2813,-187500.0156,-148235.9219,-157396.2969,-187500.0156
-164126.4688,-80860.25,-113591.6563,-155591.1875,-187500.0156,-148242.2188,-157389.0313,-187500.0156
-164124.1406,-80858.14844,-113607.125,-155435.125,-187500.0156,-148239.9844,-157241.7031,-187500.0156
-164121.0781,-80851.89063,-113598.25,-155425.4688,-187500.0156,-148234.2813,-157226.8594,-187500.0156
-164125.75,-80854.6875,-113584.3203,-155581.7344,-187500.0156,-148235.1094,-157379.5781,-187500.0156
-164129.8438,-80860.58594,-113589.8672,-155616,-187500.0156,-148241.1719,-157422.7969,-187500.0156
-164128.0938,-80858.57813,-113604.7734,-155465.7188,-187500.0156,-148238.6875,-157273.375,-187500.0156
-164122.9844,-80852.78906,-113601.9844,-155409.4219,-187500.0156,-148232.5938,-157211.6875,-187500.0156
-164124.5156,-80854.57813,-113583.8125,-155555.3594,-187500.0156,-148229.5313,-157353.9844,-187500.0156
-164129.8906,-80861.92969,-113584.3203,-155630.1875,-187500.0156,-148236.9063,-157429.3906,-187500.0156
-164129.6719,-80861.59375,-113602.1563,-155494.6094,-187500.0156,-148239.3438,-157305.25,-187500.0156
-164123.4688,-80854.19531,-113604.6641,-155402.8906,-187500.0156,-148233.7813,-157207.0156,-187500.0156
-164122.4688,-80853.16406,-113589.0625,-155519.5781,-187500.0156,-148232.9844,-157317.1719,-187500.0156
-164127.875,-80858.46094,-113584.9297,-155630.0313,-187500.0156,-148238.6406,-157438,-187500.0156
-164129.75,-80859.57813,-113600.6406,-155518.2031,-187500.0156,-148239.3906,-157313.9688,-187500.0156
-164126.2031,-80854.42188,-113604.6875,-155401.5313,-187500.0156,-148234.4375,-157208.2188,-187500.0156
-164123.3438,-80851.67188,-113590.2031,-155491.9063,-187500.0156,-148231.4531,-157285.6094,-187500.0156
-164125.7969,-80858.19531,-113586.3594,-155620.375,-187500.0156,-148238.5781,-157395.9531,-187500.0156
-164128.5,-80862.95313,-113599.1406,-155546.1719,-187500.0156,-148243.1563,-157335.4688,-187500.0156
-164126.6719,-80858.28125,-113606.2031,-155406.6875,-187500.0156,-148235.8906,-157196.625,-187500.0156
-164122.875,-80851.89063,-113591.25,-155461.0938,-187500.0156,-148229.5469,-157245.9531,-187500.0156
-164124.7656,-80855.625,-113577.75,-155612.5313,-187500.0156,-148235.0469,-157390.2969,-187500.0156
-164126.125,-80860.22656,-113587.9688,-155573.75,-187500.0156,-148239.9219,-157365.9531,-187500.0156
-164120.9063,-80856.32031,-113599.7891,-155420.3125,-187500.0156,-148235.4688,-157217.1875,-187500.0156
-164117.7031,-80852.5625,-113591.6563,-155431.0625,-187500.0156,-148230.8438,-157209.7188,-187500.0156
-164121.3906,-80855.57813,-113579.6719,-155588.5938,-187500.0156,-148231.9844,-157365.0938,-187500.0156
-164123.2969,-80860.38281,-113589.4844,-155593.8906,-187500.0156,-148238.375,-157372.6406,-187500.0156
-164120.2031,-80856.53906,-113604.375,-155442.0938,-187500.0156,-148237.5,-157240.1406,-187500.0156
-164117.2656,-80850.10156,-113601.3516,-155413.1094,-187500.0156,-148231.3594,-157180.375,-187500.0156
-164118.9375,-80852.14063,-113588.3906,-155564.2813,-187500.0156,-148233.8125,-157327.5781,-187500.0156
-164120.1719,-80857.52344,-113588.7031,-155612.7969,-187500.0156,-148240.0938,-157393.25,-187500.0156
-164119.3438,-80857.96875,-113602.9219,-155466.2656,-187500.0156,-148240.3438,-157245.5781,-187500.0156
-164115.2031,-80850.55469,-113600.1484,-155399.5156,-187500.0156,-148235.2031,-157170.7656,-187500.0156
-164118.5625,-80850.55469,-113585.1094,-155537.3906,-187500.0156,-148237.3438,-157311.8281,-187500.0156
-164124.3281,-80857.00781,-113582.5547,-155623.2656,-187500.0156,-148243.4063,-157408.8281,-187500.0156
-164123.1563,-80858.48438,-113597.8438,-155495.7656,-187500.0156,-148243.3438,-157283.0625,-187500.0156
-164117.7031,-80853.85938,-113603.0078,-155395.9688,-187500.0156,-148239.7031,-157166.7656,-187500.0156
-164115.6719,-80849.63281,-113587.4531,-155506.5469,-187500.0156,-148235.8594,-157259.7813,-187500.0156
-164120.1875,-80854.90625,-113584.9922,-155623.9531,-187500.0156,-148243.0313,-157386.25,-187500.0156
-164122.6719,-80857.25781,-113597.5078,-155529.7188,-187500.0156,-148245.8906,-157318.9688,-187500.0156
-164118.0469,-80852.25,-113601.9141,-155401.6406,-187500.0156,-148244.0156,-157170.1875,-187500.0156
-164114.4688,-80848.74219,-113586.625,-155476.75,-187500.0156,-148243.1563,-157228.3594,-187500.0156
-164119.1406,-80854.71094,-113577.2344,-155619.4688,-187500.0156,-148245.4688,-157378.3906,-187500.0156
-164122.2656,-80859.42188,-113588.0781,-155556.1875,-187500.0156,-148244.7031,-157329.6094,-187500.0156
-164117.5469,-80855.26563,-113597.0156,-155410.7188,-187500.0156,-148238.5156,-157195.7656,-187500.0156
-164116.3125,-80851.39844,-113585.5078,-155454.6563,-187500.0156,-148234.125,-157235.9688,-187500.0156
-164122.8906,-80856.85156,-113575.4922,-155607.2188,-187500.0156,-148239.4219,-157363.5469,-187500.0156
-164125.8125,-80862.46094,-113586.8281,-155580.4063,-187500.0156,-148247.4063,-157345.0781,-187500.0156
-164122.6875,-80857.72656,-113599.9688,-155428.2813,-187500.0156,-148245.7344,-157186.75,-187500.0156
-164120.5156,-80852.27344,-113592.9531,-155426.1563,-187500.0156,-148240.125,-157176.3281,-187500.0156
-164121.125,-80853.88281,-113579.9219,-155579.2031,-187500.0156,-148242.375,-157340.3594,-187500.0156
-164123.7344,-80861.05469,-113588.0313,-155596.2188,-187500.0156,-148247.4375,-157368.3906,-187500.0156
-164119.2188,-80859.26563,-113603.7656,-155441.8281,-187500.0156,-148246.1719,-157227.4219,-187500.0156
-164113.2969,-80853.23438,-113598.3828,-155402.5625,-187500.0156,-148241.5938,-157183.0781,-187500.0156
-164116.2344,-80854.92969,-113583.0703,-155550.75,-187500.0156,-148243.8594,-157310.9531,-187500.0156
-164122.2813,-80862.84375,-113586.5547,-155607.8594,-187500.0156,-148249.1719,-157371.1406,-187500.0156
-164120.9844,-80862.30469,-113601.3984,-155469.1719,-187500.0156,-148245.0469,-157258.7656,-187500.0156
-164116.5625,-80855.28906,-113600.3047,-155398.7656,-187500.0156,-148238.3281,-157174.375,-187500.0156
-164116.6094,-80854.28125,-113586.0469,-155529.1094,-187500.0156,-148242.2188,-157286.6563,-187500.0156
